Plot_ID,Latitude,Longitude,DBH,Tree_Height,Crown_Width_North_South,Crown_Width_East_West,Slope,Elevation,Temperature,Humidity,Soil_TN,Soil_TP,Soil_AP,Soil_AN,Menhinick_Index,Gleason_Index,Disturbance_Level,Fire_Risk_Index,Health_Status
11,10.823379771832098,-114.51533907262784,8.19329201741185,17.368042622165966,1.3120543380345975,2.4894979719729005,36.16620533447861,826.400545574314,34.37928131632452,42.93284650296184,0.8872132274245699,0.25878059580276164,0.480118018792444,0.2849417627367318,2.5777110183914878,1.2702193738227483,0.044660028877223756,0.9282453464380757,Unhealthy
12,48.79639408647977,-60.86323944023471,10.95205432825868,10.05371641322299,4.527195066495182,7.35943716094796,36.80199331047858,2437.1269433469797,20.685979645746148,49.35662654535962,0.7317434054011991,0.33949464637185267,0.16792266925025975,0.3204658890820206,2.7793442706933837,1.6857288178988723,0.33512426669622475,0.796974778895813,Healthy
13,43.29770563201687,-63.91584622193707,91.11155806771905,10.589744786619953,7.274473229241824,5.818129912554911,44.05263101345978,911.0541839846852,27.28425200252796,26.711836850312743,0.9285319610312194,0.4803249009747116,0.4435322168563176,0.3710118672646035,1.1358502189440105,4.937525250474414,0.3914360202228556,0.6092974392914143,Healthy
14,18.493564427131048,-127.2401232042046,18.22831025617154,11.882838096665985,2.7409180866083434,6.717910120374889,22.584128896102666,655.4118339454296,12.743323693233929,24.182109781776457,0.33933003382268256,0.13056638226523976,0.4245676302367464,0.09461992843371302,2.4313160579064856,2.874187799165889,0.98992149127494,0.1158527770037645,Unhealthy
15,17.272998688284027,-80.6097379239018,55.579964816145626,19.396188573389082,6.773540331306266,2.7683827026059005,20.47305958774817,1562.3640362997915,28.697579943045678,40.2765703738413,0.5081773225840276,0.43811364401893826,0.10928679667714361,0.47970850794839504,1.1636830624941223,4.469382018808449,0.20788587191937546,0.2914806725790985,Very Healthy
16,17.33618039413735,-65.2326177809034,44.05408224706712,11.353399038725538,3.338453241462695,2.9057127584717755,33.90640224509163,2610.3706054809227,32.028409656264685,25.939748746443662,0.023938866650061768,0.4624185136206634,0.3140237483877185,0.3211759318631728,1.0218563335709747,4.395009866675373,0.5447796153700997,0.9688424070983915,Healthy
17,22.16968971838151,-117.35972584108666,37.997615994590056,22.51557341652785,8.974774979321648,1.3734759295891572,5.961179535386695,799.9141411287496,21.562461540953954,28.301976690779256,0.016888011430258303,0.33685567975618347,0.040977746216958356,0.42428822484092465,2.860665399138877,3.046078229851495,0.9873155491986286,0.31942209871420446,Unhealthy
18,30.990257265289515,-90.24383386131593,90.48416784029088,13.326766796068352,9.061209498399549,3.8986078167615674,24.611198120690588,327.75510409911624,26.6204423421628,85.03427243151496,0.2477253542470047,0.4659769805636622,0.4191718066888135,0.272332529065665,0.5482610417946666,3.826750833842174,0.7920192079401351,0.09325486978537079,Healthy
19,27.27780074568463,-65.91581916883707,7.073222693671503,3.9138896086788413,3.6755848385319383,6.037701952003075,24.581142005888292,1133.5737339640277,20.97140733378395,23.109895761335146,0.1097991251676944,0.2019499008012974,0.09140021233423079,0.21006703955699188,2.913471759158574,1.7710080416508491,0.9933675008820889,0.7075533559193198,Unhealthy
20,21.649165607921677,-127.62378149899408,68.06002018668096,23.945275589555003,3.0699437856691647,8.721414225975959,4.026290526467425,2268.1902912384357,36.2931979240246,72.71542351477942,0.2676092542563961,0.47674300714001916,0.04005327718595343,0.488705538764523,0.8731547424720155,3.753586819707633,0.9682983146601692,0.7340042545436842,Unhealthy
21,34.474115788895176,-81.1805812927212,96.5224712502873,10.001233088595768,4.701735748596081,7.002347027128127,18.80928384781111,1697.0025796149043,22.42542131800117,41.804619905232045,0.18527286158311343,0.35287752419715757,0.20310845229171154,0.29315007855581887,2.5485952044831706,2.089538317053158,0.4895395420941543,0.2854577202871508,Healthy
22,15.579754426081674,-109.18556948392146,58.215977428874986,14.117472628779353,3.1647842666213384,4.918566910597763,38.397815935524086,2468.7007717656074,34.46330481600866,89.72365445665011,0.03823482459026176,0.025792854872311893,0.2905764586068235,0.4341024234855936,1.1898063826702576,4.328248387016603,0.6963758498705658,0.29767197934630374,Healthy
23,21.685785941408724,-65.29226632364288,93.99813389314373,21.192428730213244,7.051454589625333,9.57808102954724,38.526912989759715,2882.8172280667786,33.0473220394587,58.79938276619996,0.9102111049419889,0.45390205175043113,0.42818389448708666,0.4768797362013135,1.3767558185768185,1.3348965324356397,0.1104431269411511,0.4688929855087839,Unhealthy
24,24.654473731747668,-62.02592283842425,9.964498532172257,11.308772400163937,8.43458216093457,7.473206805182487,4.465694921385645,2398.7211825796894,19.36766874719248,44.44611674622606,0.01814090007500261,0.24481404047143032,0.48725005013325956,0.3393005403692863,1.0418942783049623,4.09255469154111,0.44114882504680186,0.02178894976225554,Healthy
25,28.24279936868144,-63.90134576205962,44.785365312045336,3.5843983721080375,7.057829178200953,9.37148682576295,4.082439723652389,1851.0289286468849,13.052957215011626,61.411114855154764,0.7387213228937145,0.23286185746502727,0.2225487937220825,0.2767246458667441,1.9637851062026992,1.3997476262744781,0.8090185422666974,0.7893230103611636,Unhealthy
26,41.407038455720546,-96.80500483397753,29.71499014139486,12.469789316358781,8.419154025244145,5.748291759449491,11.821296465087089,1530.6906053519035,19.212874639591984,50.55664152362151,0.16062640805032138,0.285400969959919,0.03492122687770875,0.006737871200772057,1.3702388687696851,4.524756947577236,0.5053353209771434,0.3170887872741256,Healthy
27,17.98695128633439,-69.65701443074806,74.42799167316933,28.444560315440498,4.572929459867267,3.3301384731382564,39.364472814929705,216.20035040997334,33.9176081521327,65.14408517358642,0.913107325779604,0.07894535065175783,0.375812211617806,0.024809722165807967,2.143482598736658,2.216818072540015,0.7026990328172319,0.8537631020019776,Healthy
28,30.569377536544465,-70.88154210254507,98.22322359723843,19.96856312435963,2.4068527363797476,1.4754401772824979,5.800616328307452,2954.5337385607195,12.967138753678732,29.16262946610786,0.8938679801939869,0.23723719404086233,0.28476076183084903,0.10442135194530258,0.5391182948551649,3.617573459322299,0.745751329984277,0.8026304216000337,Very Healthy
29,33.696582754481696,-107.6629668729721,29.37035593220354,20.801416162681793,7.641558526578329,7.534763663354655,32.39985611823508,1212.0952554676232,23.35527210502123,99.75924022500409,0.6573621349055647,0.41640797227528414,0.22670621569800925,0.09707417376871766,0.6609372087875991,2.9500091144811194,0.2534691412428939,0.6614020331187831,Healthy
30,11.85801650879991,-71.97591680945258,67.14658714003707,19.703900301853917,4.2442705462739845,2.0917269820498072,4.552452882589645,541.4618203589137,33.213386178626166,54.044470215737405,0.675511808302599,0.012663817273070092,0.1580880950021339,0.13110560362392346,0.7491528818281217,2.465212581049356,0.8756993729425655,0.3248748670992887,Unhealthy
31,34.30179407605753,-127.40946556991551,23.819275112175312,7.57177989086423,7.041437427062193,3.7249761544477047,28.04120341865214,2033.4556806497246,17.371711629493255,47.8584511765895,0.015285750549991657,0.1400939943605638,0.25368727128255014,0.1559426456603421,1.5474842132755777,3.581767332733986,0.45982243090917896,0.51631656166117,Healthy
32,16.82096494749166,-88.26110850625628,58.70637418430294,13.713348194863844,3.435795477835891,5.792238170955077,16.023028460361516,924.436038376832,27.477337295094408,76.8167878653012,0.9850228504524661,0.006215020289702889,0.17264640420623031,0.1832324193076105,2.53699043164994,4.790091922204952,0.21018510362154375,0.444829257597959,Healthy
33,12.60206371941118,-113.89938138986079,49.073586235391936,23.02631435417291,1.731066713260054,6.0797492900177295,35.50112833346402,1798.756985700038,13.597105091708508,49.1119525196266,0.8790542775400563,0.21077709802917494,0.37972087453494335,0.21316615658409388,2.720444775945957,1.1650789894984874,0.8654158817884438,0.3388818862486742,Unhealthy
34,47.95542149013333,-121.56031799559048,97.34050631499602,4.838441131488456,9.933236159389871,6.4052487728842245,10.516070197141362,1801.6269327493144,8.824780587885597,86.6619444023006,0.8961551634727911,0.36551617769439865,0.27422737976385736,0.05393883753572726,1.1120268501522519,4.675411423532417,0.41781880610625366,0.8481362893031782,Healthy
35,48.625281322982374,-124.61327588595536,62.810090906164326,9.779877730511943,2.4058135713753934,2.4962979731473056,28.764082322548195,1392.6164806183206,32.80344787824997,56.34165794883402,0.6626520916803632,0.4003920554117411,0.43903964820628544,0.02596915631662711,1.935924310597535,3.436326620084054,0.7503124383797197,0.4835070745776653,Sub-healthy
36,42.33589392465844,-81.25978568853021,38.20310534824778,9.736935037043901,9.89578894567133,4.417636643394839,10.605714055914822,2524.7439850806236,8.463901819304738,77.5646730612348,0.35133905936799115,0.47286893175786826,0.2740542377514738,0.3386025022911466,2.4209124817315013,4.229257203076209,0.5480330722215929,0.8327230977971465,Sub-healthy
37,22.184550766934827,-106.20875253623537,15.83909956435367,14.096529972646168,9.795519393098026,6.5547480440527,32.11471274004692,868.4044785107848,14.49834882778546,28.596257315350925,0.894712162599576,0.30620978342053934,0.12293989460326538,0.27098073829732344,1.2220735747990217,2.5354998137371103,0.38187175223450043,0.10521847414182428,Healthy
38,13.906884560255355,-79.26632599298671,19.36844872981878,29.45032474638118,8.144362935172357,9.728369781704062,39.3155115552337,1401.034515691429,34.92882976991041,87.68953484440894,0.29860175886968043,0.13104029899318326,0.4262904817049115,0.22485138009895922,1.522519341840683,2.887371899350455,0.8098764150385693,0.14102478860033574,Unhealthy
39,37.36932106048627,-125.42505614407403,26.405108345367335,3.8900713071470143,6.934806658737978,7.548680239297198,5.706080960704202,1659.3071729138173,17.12642504775335,78.85743894224879,0.5670844279087809,0.462453234822666,0.28082342724037174,0.3190477708783344,1.8099355067142848,4.4754030072046564,0.584469931644613,0.9773203051129767,Sub-healthy
40,27.606099749584054,-107.92967635185728,28.84183282732831,16.52362784265666,6.200263452259763,9.30343381384562,38.99680598679766,2024.5116902251689,39.05658723299564,36.93734227695725,0.10873366262044357,0.38878129817078616,0.10738631388106282,0.41470130656575255,0.8371871160201192,2.6593918792392923,0.3905621024270317,0.5877684626060896,Healthy
41,14.881529393791153,-92.2356095337264,85.8085254949081,7.022211096341893,8.794913908400513,7.859908524827594,26.710886448643407,2373.5183664662095,39.29070171708509,31.622880779662932,0.9227360738314226,0.28934209908655656,0.31363636592832994,0.21670799001252128,0.5649557343144508,3.13863826699634,0.10959787033512702,0.509769673499049,Healthy
42,29.807076404450807,-74.64937846127256,58.316164886839864,29.178943271472836,3.6049556945753913,6.325452720031604,5.719972089016078,1244.9411203469426,14.389660715874484,45.30338789804995,0.1493627531935012,0.3493419067808733,0.18206979864650163,0.3223541352007298,0.8820145232957082,1.0807796923373316,0.8954453137667079,0.5231560631441117,Unhealthy
43,11.375540844608736,-107.68732479475511,54.722136580564815,5.172498132368998,5.209130912363893,2.728210322227101,19.23938349118704,1973.5361378801285,6.434237778746166,98.08564688255234,0.2326478376731032,0.46253659572867745,0.4229807780845726,0.47701825079840354,2.0671340531338336,1.6343920233521692,0.035469585341666554,0.21526877403285982,Healthy
44,46.372816083151285,-86.18760364940937,15.90304282757566,13.300828066124556,6.574509724298517,7.000170867032617,7.238713206829405,536.7717638987054,29.67721494718827,40.546525965364694,0.5625528165469328,0.35763504409409624,0.2293833706300387,0.4206141254514726,0.6840456538342041,3.566746031899199,0.8631873483680562,0.718703949501973,Unhealthy
45,20.351199264000677,-67.9815576234669,86.71327086819632,22.660779575368974,4.70071428282542,6.610416093639164,31.51565499899563,2804.679491573188,20.78452759269203,56.49017671573066,0.7664520702108517,0.18734538125444333,0.36458847226317126,0.2158704011986927,0.9742409121253208,3.8679076042555085,0.35996152488315547,0.08478062372975437,Very Healthy
46,36.50089137415928,-86.88957682723867,73.66735880480596,21.727523984768467,4.847378086812412,6.422222534115398,34.14906604880773,1210.8705386209103,8.526349538585169,22.401618057386905,0.623157792876936,0.35794896013310284,0.05229042277993739,0.3241348347182978,1.3446347142382593,3.3304037471379977,0.6393387635014058,0.5733237131030232,Healthy
47,22.46844304357644,-113.69283676724564,11.428494380500151,13.836401833030102,3.9725620075187598,5.408072811894167,4.760843412275953,2215.6121237316715,29.7632986642315,51.778202365298604,0.2398125736721546,0.024937690554016994,0.20103205141966135,0.09265010634839019,0.6946751607659158,1.5732401451024427,0.9221997238356853,0.5707687965859014,Unhealthy
48,30.802720847112433,-128.29194529104234,72.24433423682802,11.702676702676111,6.078086350160825,5.75790943590348,22.776293371258994,158.98913745831518,6.091121818917243,65.70560123464821,0.010933612102215431,0.1962757031061377,0.49170451105383733,0.28245848152306946,0.979248177904086,2.7816217143113393,0.1517066155038984,0.914188424133511,Healthy
49,31.868411173731186,-69.09307882693491,56.636130647551376,13.133146599480376,8.655170752136044,4.0099827440629365,36.65812752116627,695.0427144239403,35.45688416722847,96.24996900063721,0.7595790745043648,0.20612990076356175,0.4051878432911884,0.4907575041135292,2.778174472458778,2.4203790654527593,0.5669504756388102,0.5261828101048603,Healthy
50,17.394178221021082,-128.5111412404729,12.763907845943933,9.399735368441899,2.813755402056816,5.673814233780728,42.127336869794846,1512.5393785383762,9.85283851896563,61.338883595205154,0.9853552526519828,0.08758492603831317,0.08417069717162969,0.2615659820252485,0.5482478305674618,2.9826453761403533,0.764432862370192,0.13706269597417953,Sub-healthy
51,48.783385110582344,-68.77088291210603,48.538560945222365,7.749322283790395,9.409897348780973,2.7780031511063044,23.10830400337965,2646.932156423805,9.455915756135376,85.52858609421503,0.8118139891030295,0.016427312873126237,0.14249320449124128,0.4641809580991229,2.133579810435905,4.481316138216377,0.7575838327190574,0.5727532592481626,Sub-healthy
52,41.00531293444458,-92.97440061809516,51.046147277354464,15.52511153164892,7.201788883734067,8.246569576243392,42.76256506251332,1629.0399348569636,11.148530428900457,63.77021140551204,0.4656045519750492,0.0710237121356827,0.16825882538389875,0.20663078564911405,1.4610223272879623,4.103445754634608,0.525631914599504,0.09132764436533236,Very Healthy
53,47.579957662567566,-64.26526110409726,20.748581315511196,9.518945169893005,8.409458914120272,2.6719925922883703,24.106003670521343,2796.624398652249,38.60932254722233,23.262801074841448,0.9047295887851156,0.32903764041954225,0.3269309524452456,0.49942818945639245,2.181621848580928,1.3359580055566358,0.6247394599064581,0.20379383529992168,Unhealthy
54,45.79309401710595,-74.08517349584342,94.84132396502682,10.048926617123003,6.005716233670105,1.7646966090051976,17.73857225699586,1503.0110000901093,29.26092760888461,45.20066201518192,0.4157491963871665,0.40213296410002536,0.3797124059473795,0.29171391743764113,1.9717293009085113,4.561236791098257,0.7575269941328445,0.031108584187416133,Healthy
55,33.915999152443405,-60.14461226266637,85.74766029066288,20.3891697772876,8.015650312816572,4.926214237214417,38.1691407848803,1522.3023805342548,33.048003741227284,66.04396062648826,0.5296847434010329,0.4941607288998522,0.3760156713599153,0.025923152146787604,1.0587468858866107,2.8870686045992944,0.8410276377574117,0.5132935824594983,Unhealthy
56,46.87496940092467,-105.45017291838029,68.55712204626529,29.119045287596983,1.1458035760552048,6.924766955554556,22.184221970614008,447.26568665154247,18.917224500646356,96.04751727448995,0.4823584697217264,0.17644993403870468,0.2573876578716694,0.2954436243622371,2.6180237189334714,3.9754485795439938,0.7618130968758637,0.08453261529357237,Very Healthy
57,13.53970008207678,-76.29681977482112,48.91807829505768,18.9018416156625,8.365423823015817,4.939451424401872,21.235612975403537,2427.7031080414376,16.770945462673446,88.73042878009866,0.4531476339388697,0.3016927150192454,0.40635616622988485,0.14091348436140033,1.7298509565233917,1.5601569250574086,0.35400494318124265,0.46939437853132904,Healthy
58,17.83931449676581,-101.86483604735305,44.11772645052831,4.155425077819055,1.3612497317682988,3.4907871875617773,22.064062023442272,816.1996961544812,13.206940237410947,38.268449134307815,0.7774388616009666,0.4688867585734854,0.22135365096495016,0.021078254407767883,2.5563400472836793,3.6828781028281923,0.9967264010577331,0.9329450353241441,Unhealthy
59,11.809091556421523,-96.40870657872638,66.84247937934065,4.116341187913875,9.009220387265762,6.023540655013966,38.10532508413854,2708.8762191797136,21.822680990934312,37.60878640153308,0.5315012181967971,0.08768568176238555,0.06632087982130315,0.4113223858238583,1.515031340470548,1.9453040704378317,0.4345026937193044,0.719761413019332,Healthy
60,23.013213230530575,-86.0746175747141,56.81602759365602,28.639850183675847,9.927664725147789,4.1230210187097995,37.43736937596235,2741.3902389581485,24.3140056736959,36.09383736911206,0.3235499508049639,0.36023456523965763,0.28439871161863756,0.1414861703054742,2.9617138847880975,2.753523588563726,0.02446470275893342,0.07741167422529305,Healthy
61,25.54709158757928,-68.84260200695628,10.915945058779133,10.324142128605342,3.6466071595910003,9.395809211139698,18.158399659809504,2835.5993244350343,27.11211952784644,93.79991170420026,0.26557658598189354,0.3787144729088358,0.4763891853775478,0.3992915342530168,2.4262233962532407,1.0674514803284176,0.36261695158546203,0.22420981220884317,Unhealthy
62,20.853961270955836,-61.114157156049345,53.68775163318151,4.577875610309312,2.8928670065721427,9.303806256432148,14.998493694173625,1608.668418398961,13.999147639954309,88.21329224813765,0.047369843797759055,0.04904289025532249,0.3975318574392931,0.14766770356315415,2.9148755127814336,1.606442551721904,0.12778295457384325,0.6736624198934342,Healthy
63,43.14950036607718,-76.22086102948373,81.60834363711975,18.773248440210683,7.888270274722366,5.521346379748859,22.136761081760817,2063.5719758725686,38.20289283160467,81.9906745802359,0.5873632102642156,0.4313184456656172,0.29145682060766,0.10119154516751827,1.7858161972746471,1.368321972494479,0.121442615728375,0.8947018610241837,Unhealthy
64,24.270133067743572,-100.75632524828663,48.62778837171101,19.46216579212745,3.277237068282279,3.950955946164327,25.774762938169907,2357.696052178824,10.941547437249755,51.418809137938204,0.23766180124702388,0.40748699831986773,0.325168801872803,0.4870981091816916,1.6842278307267513,1.9589766917530338,0.28153504010689434,0.03291858676395376,Healthy
65,21.23738038749523,-100.50500984060508,9.9358748676555,20.158134963323267,8.790061448549832,7.634191725609751,10.725174478259863,479.94239408635025,38.79786111682443,60.35045634390134,0.15665258279621927,0.021534488255830053,0.46562820338260846,0.18401443723873467,2.3886345233131445,1.400072360097289,0.05337549417726084,0.812451131720594,Unhealthy
66,31.70784332632994,-78.3692388887776,79.69642894148315,9.487256780011156,1.9255833294172904,1.3304164913475998,35.72797881220158,1842.775865492742,5.519964287762632,57.146539583612224,0.6572916641894009,0.050086785365625476,0.21702968324530544,0.3026812246643644,2.7007281575335753,3.7676401064782477,0.6885121884095631,0.5618138803383087,Sub-healthy
67,15.636968998990506,-113.28559979621883,24.129559302917567,2.423099158005301,2.1335967674142244,5.272921054392861,21.89172445795903,199.46391377960384,21.839399213589598,40.27184860474981,0.6843971652433334,0.0293178124764669,0.1690400987766055,0.30694083894316343,2.910364489663895,1.1161596088368775,0.07398888420190508,0.5460913252963926,Unhealthy
68,42.08787923016159,-122.26681208080237,29.568979314363684,29.020430344725213,9.81236399590554,4.026910548433001,15.032049678898181,1542.9416418273051,16.6678743340797,60.402243691901354,0.7546333433350894,0.1706980482406843,0.48873457467522224,0.28243437367588337,1.3113797650812493,3.470962002499992,0.20328955543595617,0.9578131827533579,Healthy
69,12.982025747190832,-105.17644896514564,20.647103576068112,9.02500527935087,7.064550084430042,9.284822965922992,4.8069446833795775,549.0437766986595,20.719319487558778,22.43972382822036,0.5085411273752055,0.25709805038656347,0.43240435108761505,0.45777439304300127,2.496761434606597,1.562831323302297,0.09289971449411938,0.7476446125967731,Healthy
70,49.47547746402069,-109.89327058421428,36.370431162792265,20.92873606547133,8.621985019860574,1.1080272454541429,10.748032218162312,630.4764852900456,24.973260264327617,30.544829879796733,0.8951140591518477,0.26851212533754126,0.16490657438620818,0.3388483303265999,1.0266139940888417,4.780645828711588,0.06316773090303107,0.8501188680561119,Very Healthy
71,40.889790771866295,-109.2584315680807,76.89139304042033,21.785636356603867,3.918964396163662,5.975333881465142,42.717652729019264,1158.6379434085445,20.245620530444818,90.92716769351571,0.9369793258642455,0.13749504608587412,0.2345713956936568,0.20484783703194046,1.863935866863613,4.732376292439417,0.26775166553954166,0.3539955695446667,Very Healthy
72,17.948627261366894,-113.6474574265063,54.34165665287405,19.080207678225598,7.08835374568544,7.6659722295996335,13.729485906878697,1354.0677834778587,19.519639760555826,80.13438136251386,0.8092972303945645,0.4562404588473357,0.21046367385886053,0.43187829033951564,0.9496203710229979,1.9020124100838505,0.57189896766037,0.5543640408284098,Healthy
73,10.220884684944096,-127.05347672545467,24.463721044317694,10.76140703798215,6.348176445777375,5.365161887716371,7.598668021516589,1907.200031143343,30.645319539465728,53.82947272472697,0.6392375471881053,0.18729008098659702,0.07880236094235979,0.09462613506240239,1.3684934043758472,3.457685192892118,0.9646855564468417,0.6154056774277707,Unhealthy
74,42.618457138193364,-128.74882456866104,88.39385742444388,9.590695105393841,6.428351081106523,1.7686272714644948,20.730275624474693,315.8424134716954,29.00566962802626,61.37202898271018,0.31068374405527677,0.02754732720284949,0.47912056528756325,0.27439719501715665,2.828395918016148,1.1120212778898337,0.8755566543496063,0.32158394036246507,Unhealthy
75,38.274293753904686,-60.85943271847779,88.56027622039527,18.73471191567569,7.142792135839494,9.75215251025112,13.818948451211192,1560.7061075885895,34.164494871254675,49.59991087679819,0.983115472404019,0.15361242021298627,0.2051346534537806,0.4755224341121594,0.8652267494327153,4.727154172204696,0.8759339254453248,0.5702481249473995,Unhealthy
76,39.160286721639494,-100.05588063848964,87.70495037937066,26.25067774112736,6.178232558161887,5.662093882384881,1.582166262203737,629.6128777339933,13.748564343382345,79.26238937285379,0.28139480552001894,0.267899164159357,0.43828789590576445,0.3145718267908043,2.0810022378379913,3.0919492327668388,0.1760670360376576,0.23665537947971382,Healthy
77,40.85081386743783,-103.09713469882229,27.68564008124623,28.508544409855077,4.861561323723993,6.527676198871102,14.541534777573776,1764.5280075920514,26.333497841392226,82.73497433856636,0.21063035277052675,0.20706980218117485,0.09873133270192921,0.40939938298506373,1.9823856823185082,1.172892605671116,0.2649071934978201,0.14337567106823956,Unhealthy
78,12.961786069363615,-82.42469021148511,47.86773769719387,4.965362523305213,3.4833042494249216,3.129488044367566,24.484888077276086,1948.473375557432,25.481817488749886,81.06281521625273,0.4477325726487169,0.1405520469541333,0.2761960512654238,0.3285125591448705,0.8018458817724662,2.3699999720325495,0.0763933167953057,0.37397025927733263,Healthy
79,24.338629141770905,-114.7222278494455,98.57401733338314,6.335201152736156,7.917231978218818,5.351482765961235,24.827056740898513,1714.4568440032763,17.940823380544106,77.80893798675596,0.06627216500526457,0.07000500863333713,0.01686088563651356,0.42048857745125573,1.3149476094220303,1.3073978474449368,0.778468339915185,0.739289628746437,Unhealthy
80,14.634762381005189,-63.50271712348423,78.34118524944908,28.452615245926232,3.036451870028676,4.862345427624897,16.045151452959992,2241.056980387092,22.01201396659383,36.36034709542366,0.9787095200250729,0.41048642754763376,0.38328913950194277,0.4725215005233956,1.9074537612881644,2.5717777574934395,0.06981630148556195,0.9161871480738876,Healthy
81,44.52413703502374,-74.95584899091136,7.580905016428183,22.62298639337419,7.231188755389727,1.6740625780178537,20.12862403136703,1073.2668082986138,15.982375015700505,47.0375983392383,0.5925492208522606,0.498091894851475,0.2925523796319078,0.14009625512870472,0.9679465224712256,3.6797053686452923,0.5566956708208533,0.4577140514982325,Very Healthy
82,34.93192507310232,-123.74122983814183,11.194436169746744,26.723827095233645,3.09999540384394,1.9554431819272051,43.44830632056449,2318.8091157360795,9.964553916594483,57.587634798694,0.5613825707475335,0.16812335609432164,0.3146668438175276,0.08898223522207584,2.5015591410320384,2.8795596321657584,0.24787557232395074,0.6428236882754317,Healthy
83,23.235920994105967,-100.76934569505502,49.07348079717161,7.673713755789608,6.627971529590085,8.537252676568972,16.980681475364023,1355.0245369537615,12.483042373195648,46.46343931421245,0.6592383171007227,0.19390241686741894,0.030601836864553464,0.24457542141460725,2.9303912738368747,2.534888698877818,0.24344563402874475,0.10303713097510048,Healthy
84,12.542334011440946,-68.46171847064846,91.37591955684822,18.45240439106325,7.723704404161261,3.1583795698593122,11.620206596699234,1504.1350451355306,8.692977624042038,80.39521601266631,0.5020534112994346,0.3109285747150937,0.10946397345326463,0.35242190127798684,1.03689849990618,1.4766281821618592,0.9907250552476051,0.9044637585523287,Unhealthy
85,22.439292868626488,-63.86875843960128,56.176670805507854,21.63190864368926,2.968425000158853,2.7546244434876748,10.956016983004206,1979.4961690571072,28.907435131654346,46.348281939996376,0.04174288192359617,0.36062852999409295,0.04179378181502218,0.11745967032519698,0.9672799119764398,1.9797561827746253,0.7567798069785374,0.5686042135699344,Healthy
